T2,T3,T4,T5,T6,T7,T8,T2_pred,T3_pred,T4_pred,T5_pred,T6_pred,T7_pred,T8_pred
69.901,69.87458,60.7565,60.77315,60.749928,60.749928,60.74958,69.89875,69.88234,60.704674,60.835262,60.79966,60.780502,60.736984
70.02819,69.96291,62.935596,62.87085,62.877922,62.877922,62.92163,70.33753,70.0176,62.72652,62.80003,62.687084,62.67385,62.355843
69.646614,69.697914,61.396233,61.38899,61.37005,61.37005,61.380604,69.70346,69.63478,61.54047,61.616657,61.69389,61.72485,61.724876
69.96036,69.9158,61.975994,61.947094,61.93795,61.93795,61.96513,70.133286,69.946556,61.84515,61.94169,61.866116,61.852108,61.65952
70.04515,69.97469,61.556168,61.54295,61.533237,61.533237,61.54666,70.16655,70.02769,61.36663,61.488995,61.380444,61.347458,61.16226
70.02819,69.96291,60.696526,60.715416,60.684654,60.684654,60.689796,70.03724,70.00745,60.538994,60.68605,60.584778,60.543594,60.45109
70.02819,69.96291,62.409145,62.364067,62.355717,62.355717,62.390244,70.26917,70.01484,62.212452,62.3017,62.1863,62.166603,61.90168
69.77381,69.78625,61.169662,61.17088,61.148113,61.148113,61.161407,69.81737,69.75951,61.211765,61.311447,61.329082,61.335827,61.30358
70.04515,69.97469,60.856457,60.869373,60.841316,60.841316,60.849213,70.07758,70.02484,60.68121,60.825134,60.71494,60.672947,60.557148
70.01123,69.95113,62.17591,62.13954,62.133778,62.133778,62.164402,70.21676,69.99748,61.99836,62.094696,61.993805,61.973892,61.739586
69.968834,69.92169,61.116352,61.11956,61.108948,61.108948,61.11491,70.020325,69.95104,60.999836,61.128643,61.064003,61.038025,60.929424
75.895996,69.83925,63.488697,62.312748,62.890976,62.890976,63.373314,74.57692,70.205864,63.89268,61.45261,60.710773,60.66849,61.187504
69.92644,69.89225,62.469124,62.421803,62.538486,62.538486,62.49652,70.08975,69.913734,62.375256,62.47772,62.510498,62.51084,62.29543
69.646614,69.697914,60.983074,60.99126,60.96534,60.96534,60.975418,69.65068,69.63362,61.13474,61.22463,61.303925,61.329346,61.369846
70.04515,69.97469,61.4762,61.46597,61.454906,61.454906,61.466953,70.15582,70.02732,61.288506,61.413494,61.305363,61.271378,61.09423
70.04515,69.97469,62.915604,62.85161,62.858337,62.858337,62.901707,70.35374,70.03418,62.69295,62.76924,62.648308,62.632027,62.308838
69.91796,69.88636,61.896027,61.870113,61.85962,61.85962,61.88542,70.07534,69.90452,61.802113,61.89597,61.84104,61.833042,61.666492
70.002754,69.945244,60.71652,60.73466,60.710762,60.710762,60.709724,70.00672,69.98219,60.581398,60.726032,60.64209,60.605625,60.522976
70.04515,69.97469,62.5291,62.479538,62.473213,62.473213,62.509804,70.304146,70.03205,62.315605,62.403038,62.27892,62.257915,61.97372
68.518845,68.91471,60.53659,60.561455,60.53452,60.53452,60.53038,68.41315,68.78761,61.70779,61.971436,59.609993,59.54563,59.635307
69.81621,69.8157,61.949337,61.921432,61.918365,61.918365,61.93856,69.96429,69.80439,61.940228,62.021023,62.019657,62.0294,61.90172
70.01123,69.95113,62.44913,62.402557,62.394882,62.394882,62.430096,70.255646,69.998344,62.265553,62.351364,62.243843,62.227448,61.965694
70.036674,69.9688,62.928932,62.864437,62.88445,62.88445,62.92163,70.338974,70.025955,62.714546,62.79231,62.685852,62.6713,62.351368
70.02819,69.96291,62.509106,62.460293,62.460155,62.460155,62.49652,70.280334,70.01566,62.30985,62.397366,62.286644,62.268085,61.993034
69.875565,69.85691,62.655712,62.60142,62.61029,62.61029,62.642654,70.12513,69.86595,62.581215,62.646236,62.61287,62.621628,62.39762
70.04515,69.97469,60.676533,60.69617,60.671597,60.671597,60.669872,70.04858,70.02369,60.507248,60.6585,60.55454,60.51057,60.413963
69.901,69.87458,62.095943,62.06256,62.055447,62.055447,62.084694,70.08326,69.88875,62.01146,62.096634,62.04875,62.046047,61.866558
70.02819,69.96291,60.74317,60.76032,60.730347,60.730347,60.736294,70.043495,70.00765,60.584568,60.73009,60.62858,60.587975,60.490776
69.75685,69.774475,62.02264,61.991997,61.99017,61.99017,62.011627,69.908005,69.746376,62.060966,62.131924,62.1585,62.178963,62.069073
69.90948,69.88047,61.322933,61.318424,61.298244,61.298244,61.31418,69.98903,69.89358,61.249226,61.36085,61.312954,61.2992,61.193966
