T2,T3,T4,T5,T6,T7,T8,T2_pred,T3_pred,T4_pred,T5_pred,T6_pred,T7_pred,T8_pred
69.64085,69.93521,60.584488,60.39197,60.454613,60.454613,60.552643,69.749054,69.87328,60.692226,60.87159,61.009567,60.996067,60.98594
69.64905,69.94975,61.013103,60.951412,60.95419,60.95419,60.99865,69.701805,69.8794,61.174778,61.341377,61.469746,61.475212,61.468792
72.549644,69.9643,63.31314,62.637608,62.959435,62.959435,63.24727,71.689804,69.964806,60.953438,60.066196,62.005432,61.882515,62.55103
69.694176,70.02975,60.741447,60.596836,60.641953,60.641953,60.7199,69.78348,69.97663,60.837376,61.036083,61.161007,61.1434,61.109406
69.62033,69.89885,61.87034,62.07029,61.932526,61.932526,61.87208,69.56754,69.80024,62.168198,62.283764,62.38798,62.44146,62.464886
69.599815,69.86249,60.916515,60.82534,60.83623,60.83623,60.893345,69.66423,69.78278,61.09575,61.242325,61.38084,61.392456,61.408936
69.62033,69.89885,61.45983,61.53449,61.460705,61.460705,61.457047,69.62099,69.81109,61.699158,61.832222,61.948833,61.98201,61.996952
69.702385,70.04429,61.23043,61.23507,61.197037,61.197037,61.215458,69.73418,69.98064,61.388634,61.568752,61.67115,61.675575,61.646225
69.702385,70.04429,61.6349,61.76299,61.66886,61.66886,61.63669,69.68121,69.97091,61.848854,62.013485,62.109135,62.13315,62.111187
72.549644,69.92067,63.264847,62.550934,62.89005,62.89005,63.191517,71.50328,69.89107,60.66471,59.797928,62.03504,61.913857,62.703697
69.63674,69.92794,61.00103,60.935654,60.94031,60.94031,60.986263,69.69023,69.85503,61.168755,61.330246,61.46217,61.469746,61.469288
69.64085,69.93521,61.103657,61.069603,61.051327,61.051327,61.085373,69.68456,69.8604,61.282967,61.440353,61.56255,61.574284,61.573544
69.71059,70.05884,62.401577,62.763676,62.59169,62.59169,62.44198,69.57099,69.9682,62.72186,62.86721,62.970947,63.03109,63.02252
69.608025,69.87704,61.031216,60.975048,60.968067,60.968067,61.017235,69.661156,69.79705,61.219173,61.36476,61.497585,61.512627,61.525997
69.702385,70.04429,62.443836,62.818832,62.63332,62.63332,62.48534,69.56221,69.95105,62.77315,62.911457,63.01041,63.074116,63.06929
69.59161,69.847946,60.6026,60.41561,60.47543,60.47543,60.571228,69.69451,69.774124,60.743702,60.89982,61.05,61.048157,61.06308
72.549644,69.9643,63.31314,62.637608,62.959435,62.959435,63.24727,71.689804,69.964806,60.953438,60.066196,62.005432,61.882515,62.55103
69.677765,70.000656,61.11573,61.08536,61.065205,61.065205,61.097763,69.72228,69.93413,61.273556,61.44729,61.55955,61.56379,61.544727
69.59161,69.847946,62.196327,62.495777,62.3419,62.3419,62.231365,69.48048,69.73545,62.559036,62.655727,62.785282,62.860916,62.9061
69.68187,70.007935,61.59868,61.715714,61.620293,61.620293,61.593327,69.66665,69.93037,61.820507,61.97567,62.072197,62.099007,62.086613
69.69008,70.02248,60.801815,60.675632,60.7044,60.7044,60.775646,69.774345,69.9666,60.908646,61.10129,61.219902,61.206192,61.17527
69.624435,69.90612,62.238583,62.550934,62.40435,62.40435,62.274727,69.49973,69.7995,62.59041,62.70332,62.83434,62.905415,62.937164
69.68187,70.007935,61.07951,61.038086,61.113777,61.113777,61.079178,69.671196,69.94065,61.24909,61.446236,61.631428,61.63568,61.625523
69.67367,69.993385,61.985035,62.219997,62.064358,62.064358,61.989777,69.60995,69.90433,62.26527,62.400333,62.487244,62.534626,62.53334
69.66546,69.97884,61.966927,62.196358,62.043545,62.043545,61.97119,69.60348,69.88833,62.24981,62.38189,62.471478,62.519775,62.522285
69.5711,69.811584,60.874256,60.770184,60.7946,60.7946,60.849983,69.633804,69.7259,61.067604,61.204365,61.357235,61.37337,61.404644
69.702385,70.04429,60.970848,60.896255,60.90562,60.90562,60.955288,69.7637,69.98739,61.093254,61.286,61.40183,61.39357,61.359604
69.69828,70.03702,61.218357,61.21931,61.1901,61.1901,61.209267,69.7286,69.97302,61.37746,61.55785,61.66722,61.67189,61.64446
69.70649,70.05157,60.838036,60.722908,60.75297,60.75297,60.819008,69.78455,69.99891,60.939564,61.1398,61.258602,61.242992,61.204563
69.66546,69.97884,62.365356,62.7164,62.536182,62.536182,62.398617,69.53546,69.87866,62.707012,62.830147,62.93551,63.003548,63.01577
69.66546,69.97884,60.75352,60.612595,60.64889,60.64889,60.732285,69.75665,69.919106,60.867184,61.050755,61.17713,61.166107,61.145615
69.59571,69.85522,61.00103,60.935654,60.94031,60.94031,60.986263,69.64665,69.772766,61.194477,61.337234,61.47979,61.49635,61.51649
72.549644,69.85522,63.180332,62.432743,62.799847,62.799847,63.11099,71.25124,69.789734,60.26848,59.424213,62.051456,61.933033,62.893906
69.65726,69.9643,61.429646,61.49509,61.509274,61.509274,61.43846,69.606735,69.88296,61.66099,61.830566,62.00587,62.03224,62.039635
69.64494,69.94248,61.924667,62.141205,61.994972,61.994972,61.92783,69.58694,69.84824,62.21459,62.339092,62.43528,62.48601,62.49806
69.63264,69.92067,61.411537,61.47145,61.412132,61.412132,61.40749,69.63488,69.83661,61.638424,61.780663,61.901176,61.9296,61.938625
69.583405,69.833405,61.76771,61.936337,61.82845,61.82845,61.77297,69.53317,69.72871,62.0765,62.182693,62.31077,62.36756,62.40889
69.5793,69.82613,62.105774,62.377586,62.2517,62.2517,62.138447,69.46829,69.71231,62.467583,62.565514,62.71226,62.786762,62.838768
69.68187,70.007935,62.395542,62.7558,62.577812,62.577812,62.435783,69.54642,69.911125,62.73106,62.862045,62.96778,63.033627,63.03823
69.5793,69.82613,60.63882,60.462887,60.524,60.524,60.61459,69.67422,69.748856,60.792625,60.943222,61.101036,61.10358,61.125416
69.66546,69.97884,61.508125,61.597523,61.52315,61.52315,61.506603,69.657745,69.900024,61.727753,61.88089,61.98996,62.015896,62.010185
69.677765,70.000656,62.347248,62.692764,62.529243,62.529243,62.386227,69.542885,69.90374,62.680614,62.81328,62.927174,62.99186,62.998787
69.702385,70.04429,61.369278,61.416298,61.42601,61.42601,61.37652,69.67252,69.97565,61.56014,61.749855,61.904045,61.91703,61.89839
69.608025,69.87704,61.435684,61.50297,61.43295,61.43295,61.426075,69.60846,69.78635,61.681343,61.809685,61.9303,61.96535,61.9871
72.549644,69.993385,63.343327,62.677002,62.994125,62.994125,63.27824,71.807396,70.00906,61.129593,60.226383,61.998203,61.873978,62.47277
69.677765,70.000656,62.407616,62.771557,62.59169,62.59169,62.44198,69.53811,69.90193,62.749313,62.87779,62.984306,63.05199,63.059933
72.549644,69.811584,63.126,62.353947,62.806786,62.806786,63.067627,71.246124,69.75137,60.22627,59.343307,62.03244,61.915,62.941914
69.64494,69.94248,60.723335,60.5732,60.6142,60.6142,60.695118,69.73616,69.87806,60.847645,61.023003,61.155697,61.148045,61.13837
69.661354,69.97157,60.747486,60.604717,60.641953,60.641953,60.7199,69.750595,69.91036,60.86483,61.04666,61.174366,61.1643,61.14682
72.549644,70.007935,63.361435,62.708523,63.02882,63.02882,63.296825,71.876015,70.03584,61.23868,60.329098,61.9914,61.86642,62.418816
69.62033,69.89885,62.274803,62.59821,62.432102,62.432102,62.3057,69.49877,69.79042,62.63227,62.738632,62.85844,62.931957,62.965202
72.549644,69.88431,63.210514,62.48002,62.827602,62.827602,63.135765,71.3383,69.83114,60.40942,59.563095,62.043167,61.9237,62.81629
69.64905,69.94975,61.23647,61.24295,61.314995,61.314995,61.25263,69.60621,69.871216,61.45018,61.63047,61.836113,61.855335,61.865788
69.70649,70.05157,61.170063,61.156277,61.13459,61.13459,61.15971,69.74331,69.99067,61.317364,61.503544,61.61226,61.612785,61.580357
69.65315,69.95702,62.196327,62.495777,62.369656,62.369656,62.237556,69.52758,69.858086,62.526245,62.657204,62.793232,62.856194,62.87397
69.661354,69.97157,62.317062,62.653366,62.48761,62.48761,62.34906,69.53193,69.87128,62.656567,62.781384,62.8949,62.96178,62.976326
72.549644,70.015205,63.367474,62.7164,63.02882,63.02882,63.303017,71.90059,70.04545,61.27381,60.360268,61.98669,61.861534,62.400192
69.71059,70.05884,62.431763,62.803074,62.62638,62.62638,62.47295,69.567245,69.96745,62.756203,62.900276,63.003098,63.064705,63.056683
69.489044,69.666145,61.296837,61.321743,61.28724,61.28724,61.289795,69.49143,69.5512,61.599876,61.68291,61.849747,61.904316,61.984512
69.5793,69.82613,61.73149,61.88906,61.779877,61.779877,61.729607,69.53603,69.72108,62.03787,62.142086,62.26678,62.32278,62.365437
69.66956,69.986115,61.15799,61.14052,61.113777,61.113777,61.141125,69.70832,69.916626,61.326782,61.494984,61.608086,61.616173,61.601994
69.64085,69.93521,61.912594,62.125443,61.988033,61.988033,61.92164,69.58136,69.84063,62.20341,62.328186,62.431347,62.482327,62.496292
69.62853,69.9134,62.250656,62.566692,62.411285,62.411285,62.287113,69.50777,69.807785,62.59964,62.712406,62.836365,62.906845,62.93561
69.521866,69.72432,62.05144,62.30667,62.189255,62.189255,62.082695,69.41403,69.5985,62.441776,62.515774,62.679058,62.76349,62.843357
69.608025,69.87704,61.773746,61.944218,61.82845,61.82845,61.77297,69.56129,69.7776,62.067944,62.183487,62.299458,62.351223,62.380222
72.549644,70.007935,63.361435,62.708523,63.02188,63.02188,63.296825,71.872826,70.034805,61.232964,60.323368,61.98858,61.863743,62.418415
69.5711,69.811584,61.031216,60.975048,60.975006,60.975006,61.01104,69.6143,69.722,61.2462,61.376316,61.524418,61.54818,61.582294
72.549644,69.62978,62.908672,62.015133,62.529243,62.529243,62.83843,71.51736,69.65912,60.70206,59.658905,61.622814,61.52767,62.464252
69.599815,69.86249,61.53831,61.63692,61.56478,61.56478,61.537575,69.579094,69.7673,61.805187,61.928585,62.059376,62.101433,62.13037
69.64905,69.94975,61.38739,61.439934,61.39132,61.39132,61.382713,69.65013,69.86976,61.602592,61.75486,61.87748,61.901424,61.902912
69.59571,69.85522,62.17218,62.46426,62.328026,62.328026,62.206585,69.47748,69.74357,62.532856,62.635464,62.775944,62.85008,62.895046
69.69828,70.03702,62.431763,62.803074,62.619446,62.619446,62.47295,69.55935,69.94312,62.761986,62.89893,62.999313,63.063328,63.060345
69.65315,69.95702,61.037254,60.98293,60.98194,60.98194,61.02343,69.70316,69.88703,61.19968,61.367134,61.493702,61.499447,61.4914
69.694176,70.02975,62.41969,62.787315,62.605568,62.605568,62.46056,69.55649,69.9352,62.75082,62.886402,62.988213,63.05254,63.0514
69.70649,70.05157,61.188175,61.179913,61.148468,61.148468,61.172096,69.74379,69.989914,61.33798,61.52176,61.62438,61.62585,61.593678
69.60392,69.86977,61.82808,62.015133,61.890896,61.890896,61.83491,69.552635,69.76869,62.130394,62.241886,62.357185,62.41214,62.443115
69.64494,69.94248,61.852226,62.04665,61.918648,61.918648,61.85969,69.593216,69.85035,62.13215,62.261353,62.365284,62.412434,62.423244
72.549644,69.73887,63.041485,62.219997,62.702705,62.702705,62.980904,71.345406,69.71117,60.392223,59.442863,61.879734,61.770584,62.77732
69.60392,69.86977,62.184254,62.48002,62.3419,62.3419,62.218975,69.48469,69.75972,62.54145,62.647293,62.78528,62.858204,62.89927
69.661354,69.97157,60.747486,60.604717,60.64889,60.64889,60.72609,69.74787,69.910675,60.864822,61.048286,61.181534,61.171402,61.154
69.64085,69.93521,61.5202,61.61328,61.54397,61.54397,61.5128,69.62247,69.84935,61.7608,61.903576,62.02437,62.05692,62.065987
69.60392,69.86977,62.22651,62.535175,62.383533,62.383533,62.262337,69.48462,69.759026,62.587597,62.690144,62.821217,62.895912,62.936604
69.66956,69.986115,60.75956,60.620476,60.66277,60.66277,60.73848,69.75508,69.92683,60.873417,61.060116,61.190872,61.179527,61.158222
69.71059,70.05884,62.063515,62.32243,62.15456,62.15456,62.070305,69.63941,69.97642,62.33142,62.48002,62.554977,62.59809,62.57968
69.65315,69.95702,61.948814,62.17272,62.14762,62.14762,61.989777,69.51418,69.86172,62.260082,62.415237,62.609337,62.662502,62.68499
72.549644,69.79704,63.113926,62.32243,62.709644,62.709644,63.03665,71.27474,69.73712,60.24789,59.331406,61.95456,61.8402,62.885113
69.599815,69.86249,61.918633,62.133324,62.092113,62.092113,61.958805,69.476814,69.756584,62.253372,62.380917,62.57288,62.63539,62.6807
69.60392,69.86977,62.220474,62.527294,62.376595,62.376595,62.25614,69.48537,69.75918,62.58073,62.68353,62.81479,62.889187,62.929768
69.58751,69.840675,60.862183,60.754425,60.780724,60.780724,60.84379,69.65518,69.75976,61.041634,61.186523,61.335423,61.347027,61.368782
69.63264,69.92067,62.250656,62.566692,62.411285,62.411285,62.28092,69.509674,69.815346,62.59901,62.713528,62.836506,62.90644,62.934208
72.549644,69.847946,63.174294,62.416985,62.78597,62.78597,63.0986,71.25481,69.78251,60.266357,59.412273,62.040565,61.92263,62.894855
69.583405,69.833405,62.117847,62.393345,62.265575,62.265575,62.150833,69.47115,69.72024,62.478752,62.57804,62.72336,62.797546,62.847713
69.63674,69.92794,62.274803,62.59821,62.43904,62.43904,62.311893,69.51348,69.82363,62.62197,62.73746,62.858562,62.928417,62.953503
69.65726,69.9643,62.347248,62.692764,62.515366,62.515366,62.38003,69.52899,69.862656,62.691547,62.811703,62.919743,62.988697,63.00471
69.64494,69.94248,61.514164,61.605404,61.52315,61.52315,61.506603,69.63793,69.85844,61.74749,61.889374,61.998035,62.028816,62.03344
69.66956,69.986115,62.371395,62.72428,62.550056,62.550056,62.411003,69.53635,69.88705,62.7113,62.837685,62.947346,63.014713,63.02506
69.63264,69.92067,61.82808,62.015133,61.897835,61.897835,61.83491,69.577965,69.82592,62.114323,62.24044,62.353924,62.402878,62.420574
69.61212,69.88431,61.447758,61.51873,61.446827,61.446827,61.43846,69.61132,69.79427,61.69251,61.822216,61.9414,61.97614,61.996044
69.64085,69.93521,60.970848,60.896255,60.90562,60.90562,60.955288,69.69833,69.864,61.13184,61.296482,61.428257,61.43347,61.430405
69.5793,69.82613,60.838036,60.722908,60.75297,60.75297,60.819008,69.64947,69.74391,61.019302,61.161465,61.31323,61.325455,61.35089
69.69828,70.03702,60.75956,60.620476,60.65583,60.65583,60.732285,69.788315,69.9841,60.85542,61.0536,61.171368,61.153805,61.118
69.60392,69.86977,62.22651,62.535175,62.376595,62.376595,62.25614,69.48734,69.75871,62.587605,62.68852,62.81405,62.88881,62.929424
69.65315,69.95702,60.729374,60.581078,60.62114,60.62114,60.701313,69.744125,69.89436,60.84937,61.028217,61.1586,61.14945,61.13576
69.63264,69.92067,60.958775,60.880497,60.89868,60.89868,60.9429,69.68594,69.847496,61.12518,61.288097,61.427994,61.4347,61.43668
69.61623,69.89158,62.250656,62.566692,62.411285,62.411285,62.287113,69.49469,69.783104,62.607357,62.7145,62.841652,62.914825,62.94977
69.68187,70.007935,61.5202,61.61328,61.53009,61.53009,61.518993,69.67885,69.932976,61.729267,61.887875,61.986702,62.009346,61.994473
69.62033,69.89885,61.38135,61.432056,61.446827,61.446827,61.388905,69.57869,69.81048,61.627254,61.780502,61.96122,61.99304,62.01696
69.68187,70.007935,61.59868,61.715714,61.620293,61.620293,61.593327,69.66665,69.93037,61.820507,61.97567,62.072197,62.099007,62.086613
68.97621,68.75713,60.554306,60.352573,60.433796,60.433796,60.527866,70.04945,68.991974,62.109043,61.801823,58.984367,58.93305,58.29187
69.599815,69.86249,61.76771,61.936337,61.82151,61.82151,61.766773,69.55332,69.76131,62.06622,62.178272,62.29655,62.34982,62.382828
69.65726,69.9643,61.580566,61.692078,61.613354,61.613354,61.580936,69.63486,69.88142,61.81726,61.965096,62.079716,62.111256,62.112114
69.65315,69.95702,60.75352,60.612595,60.711338,60.711338,60.73848,69.69944,69.891914,60.89037,61.08204,61.262157,61.256058,61.25093
69.65726,69.9643,60.614674,60.43137,60.496243,60.496243,60.58981,69.76001,69.90575,60.716274,60.90349,61.041836,61.026146,61.0084
72.549644,69.94248,63.288994,62.59033,62.92474,62.92474,63.216293,71.59647,69.92745,60.80893,59.931812,62.02353,61.90141,62.631123
72.549644,69.673416,62.963005,62.101807,62.58475,62.58475,62.89418,71.44999,69.680145,60.580112,59.57317,61.711525,61.61124,62.57472
72.549644,69.9134,63.252773,62.543053,62.87617,62.87617,63.179127,71.469154,69.88048,60.614296,59.753315,62.027607,61.906967,62.71435
72.549644,69.97884,63.325214,62.653366,63.001064,63.001064,63.26585,71.75803,69.989494,61.0551,60.158546,62.015343,61.891155,62.521603
69.65726,69.9643,61.477943,61.558125,61.557842,61.557842,61.488018,69.60591,69.88211,61.71401,61.880028,62.04824,62.07667,62.0838
69.71059,70.05884,62.45591,62.83459,62.647198,62.647198,62.49773,69.56942,69.9672,62.781746,62.923286,63.019745,63.08224,63.073513
